BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,CHRF<10,model
46.64656876045853,47.7500290093616,43.77924185630299,53.899225494612864,0.8273570989117478,0.8198802196360254,0.8222141437458269,0.3424497174663667,0.8088886349490194,37.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/anytrans/en2zh_each_avg.csv
52.01880725521832,51.18253135900908,48.57460906127076,50.25194983226911,0.8435126952650422,0.8588559997590233,0.8496943381725329,0.5699675645489007,0.8299769476691693,20.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/anytrans/ja2zh_each_avg.csv
31.009990953667348,31.529779343836253,27.91391754899649,62.3785240055608,0.7745032575057478,0.7824285446989293,0.7776494637435797,0.3798227360969874,0.7506183033086815,48.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/anytrans/ko2zh_each_avg.csv
33.94313576608194,47.17505218915701,43.312042425233216,82.60021682796551,0.88692648716622,0.8953619889563915,0.8906327495400194,0.4407363441829803,0.7556443910324137,24.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/anytrans/zh2en_each_avg.csv
34.921610703662914,39.70012159391529,36.19987724054503,69.13941201529286,0.840082221031189,0.8424377062916756,0.84080362200737,0.4314639546789338,0.8439503186941146,40.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/anytrans/zh2ja_each_avg.csv
25.808130676237187,31.829951643174848,28.740768892222523,100.9906629318394,0.8161168287782108,0.821090113064822,0.8183183038935942,0.2795333463454334,0.7640832646804697,45.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/anytrans/zh2ko_each_avg.csv
24.193438174363735,40.939355614479,37.86217706765672,162.50548340548343,0.7910827073454857,0.8121217364072799,0.7998821079730988,0.3517743908052534,0.6776800441741944,14.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2ar_each_avg.csv
44.61891806671397,60.840711196730446,58.30910555138737,114.23327228327229,0.884735718369484,0.9072012704610825,0.8947804832458496,0.6240440024347358,0.7770579898357391,9.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2en_each_avg.csv
39.9581044787358,57.70298226536974,55.72097465136744,153.94013215045825,0.8232387709617615,0.8532871639728546,0.8362275272607803,0.5480883669568084,0.7467541220784187,15.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2es_each_avg.csv
31.23560246078308,51.1262987931973,49.07626503974836,133.218865916692,0.8058724188804627,0.8373783713579178,0.8197453397512436,0.4731333690573776,0.690696884393692,10.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2fr_each_avg.csv
17.09353612435388,29.804811100443874,28.767721517393376,176.3925710159406,0.7608069086074829,0.7935176420211792,0.7761812216043472,0.1281231180175056,0.5364224171638489,29.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2hi_each_avg.csv
34.94792839653186,52.47177311438125,50.4170514733628,144.09727917010525,0.813386760354042,0.8386959099769592,0.8242415201663971,0.4716834310401391,0.7066444504261017,14.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2it_each_avg.csv
29.321817510703223,37.1022621589066,36.15778352344357,166.52496975246973,0.7897236832976341,0.8255742877721787,0.8060342097282409,0.4468498910561566,0.7063593354821205,29.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2ja_each_avg.csv
27.614019915398732,34.24348306792813,34.52826128479197,160.42178377178377,0.7833057773113251,0.819971809387207,0.7988625514507294,0.4453028476022577,0.6847301200032234,32.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2ko_each_avg.csv
32.66245247436513,52.93521908661367,50.39730639448522,132.82914730197342,0.8142940992116928,0.8404131036996841,0.8249821090698242,0.4711253917485087,0.7050396800041199,12.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2pt_each_avg.csv
21.740189954206883,41.27135978321464,38.19507830337675,150.15377155524214,0.7778095811605453,0.8097980409860611,0.7912373602390289,0.422622317901703,0.7076936879754067,19.0,/mnt/data/users/liamding/data/MTI/evaluations/qwen-vl-max-2025-01-25/mit10m/de/de2ru_each_avg.csv
