BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,CHRF<10,model
44.991714085419375,44.99749145033916,40.924238092511246,49.72920380443892,0.8211085822159078,0.8017145640406258,0.8097879129312772,0.2831262257092827,0.8082328601316973,41.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/anytrans/en2zh_each_avg.csv
53.563261688423694,54.40022387555212,51.4134764875728,41.56629445635432,0.8710839282279896,0.8580476554084163,0.8633025496209402,0.513165824807181,0.8593310795689081,19.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/anytrans/ja2zh_each_avg.csv
36.6438952975007,33.55974596014567,29.58496991408124,52.93153381245192,0.8182693123817444,0.8022228379030617,0.8084901090787382,0.3344214270518383,0.798469674830534,36.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/anytrans/ko2zh_each_avg.csv
31.250053650287928,44.12490949605401,40.46470759330234,78.10145206742064,0.8955170942850762,0.8995185403923713,0.897003160097212,0.4206245749319189,0.7568359832176987,28.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/anytrans/zh2en_each_avg.csv
36.10633513145347,36.81507632411263,33.6567778419545,70.17192220861877,0.8619056433439255,0.846958734691143,0.8537505322694778,0.4288902740078613,0.8481119066476822,48.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/anytrans/zh2ja_each_avg.csv
27.16543107499078,31.20246633356912,28.372091446653165,102.09337068160596,0.8295580849928015,0.8274352445321924,0.8281005291377797,0.2774738047108286,0.7679805229691898,56.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/anytrans/zh2ko_each_avg.csv
23.91228913863874,38.73453143666422,36.546983394136966,139.9469696969697,0.776735098361969,0.8045396226644516,0.7886864465475082,0.3559953579914852,0.6462143647670746,21.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2ar_each_avg.csv
39.186997151778776,54.70829523621861,53.02669660656811,167.08483322233323,0.8297499763965607,0.893661406636238,0.8593014925718307,0.5612060301896235,0.7419389238953591,12.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2en_each_avg.csv
31.67727519879296,51.04352961857335,49.55485826279881,227.5726691786474,0.7867158731818199,0.8381993761658668,0.809589550793171,0.4803676190576367,0.704767829477787,15.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2es_each_avg.csv
24.419547133064984,46.90525761112166,44.793443349468426,273.5729355185877,0.7655561840534211,0.8249307471513748,0.7920615911483765,0.4222006577756235,0.6534622699022293,12.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2fr_each_avg.csv
19.70530315906789,29.885540272891877,29.438415120564784,252.04683571259665,0.7459049642086029,0.7932694864273071,0.7668858054280281,0.1332344127944375,0.5578116792440414,32.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2hi_each_avg.csv
25.29287113398002,46.052625575957975,43.74895780355588,241.09672097226445,0.7534376832842827,0.8176505655050278,0.7820175659656524,0.4182472924944803,0.6523994779586793,17.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2it_each_avg.csv
23.886695678549657,33.02104930294582,33.017440118774594,218.74655566655568,0.7426536056399345,0.8024813029170036,0.7693622568249703,0.4050713947133421,0.6633342346549034,35.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2ja_each_avg.csv
27.68254389253915,33.58419844530405,34.718087246159946,200.04074259074255,0.7693491452932357,0.8164939701557159,0.7906101933121681,0.4553071704746537,0.6734951946139336,31.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2ko_each_avg.csv
25.262081930340145,43.28371818456095,41.42361675942635,272.8293456543456,0.7648129656910896,0.812935140132904,0.7846116760373115,0.4075751532203682,0.6544906643033027,18.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2pt_each_avg.csv
23.500518007326423,36.70913135400699,34.58443915358778,181.59795849575264,0.752705694437027,0.7885237261652946,0.7682325208187103,0.3570932412104776,0.6668964350223541,27.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2ru_each_avg.csv
25.52251591786221,39.8300020910697,37.726745581594535,216.66680884904565,0.759495789706707,0.8021366342902183,0.7783998632431031,0.4168965622899014,0.6576933550834656,29.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2th_each_avg.csv
25.15855699282549,40.2888417841194,39.920088562123766,279.4479534354534,0.5817201532423496,0.7106893622875213,0.6312105569243431,0.4167051961974139,0.6376778671145439,21.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2tr_each_avg.csv
32.7552632766611,37.5722919018544,38.22603175951569,172.88544328329124,0.7593147251009941,0.7921606221795082,0.7715659847855568,0.3938461322817337,0.7334409373998642,24.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/de/de2zh_each_avg.csv
23.872936096890808,40.21042776300462,37.71366126200062,92.07034413269751,0.81120465695858,0.7988995090126991,0.8035703349113464,0.3707228172183718,0.6857994003593921,21.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2ar_each_avg.csv
42.76293115198016,56.86790490275186,53.82498868676963,72.93718396401462,0.853073513507843,0.8399584701657296,0.8446167719364166,0.5124996419283482,0.7587693005800247,12.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2de_each_avg.csv
47.82038794239389,60.80925567573712,58.8770259265809,61.03271875183639,0.8668002253770828,0.8536496418714523,0.8582420098781586,0.5931695083066731,0.7737519893050194,11.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2es_each_avg.csv
49.08669664161611,58.00218756261837,56.09286319248695,71.71189005499275,0.869957212805748,0.8487166771292687,0.8570714527368546,0.5707528221101367,0.7602469442784786,13.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2fr_each_avg.csv
25.208045350503596,39.155338448583166,38.48880481385549,79.64048771886927,0.8036834478378296,0.8072488445043564,0.8039573293924331,0.1818690797721156,0.6294302789866925,32.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2hi_each_avg.csv
41.52343893673917,57.79292001380551,55.494216134402976,79.5721211537001,0.8626203507184982,0.8443170419335365,0.8514041167497635,0.5223106545665572,0.7606045690178871,13.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2it_each_avg.csv
28.31012257516344,37.85041145260329,35.093483772845865,97.46820367362665,0.8199292474985123,0.8029365047812462,0.8096055561304092,0.4397338779507481,0.7261266583204269,25.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2ja_each_avg.csv
30.77647126098844,37.84533191626512,37.322914863461705,77.42052531054956,0.8267488002777099,0.8174132236838341,0.8205024182796479,0.4731673645128718,0.7371961732208728,27.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2ko_each_avg.csv
45.76949898590942,56.65626876285371,54.51007765548405,58.15937029087184,0.8640746653079987,0.8472295871376991,0.8532099783420563,0.5688437241901512,0.7603500953316689,9.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2pt_each_avg.csv
29.336596430471435,40.27180894594307,38.38326208081365,81.25671282885321,0.8191686230897903,0.8170329684019089,0.8163523310422898,0.3846591292184777,0.7415987028181553,25.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2ru_each_avg.csv
25.86696920137156,42.7038703361161,39.24364404895737,76.35176259879869,0.8083719438314438,0.8090703111886978,0.8069845253229141,0.415026195581636,0.7121914292871953,25.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2th_each_avg.csv
44.56163004674764,56.74445555000666,54.95360445838888,61.14924713787661,0.8030355224013328,0.7760129687190056,0.7816789808869362,0.5314142994080148,0.7684782990813255,14.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2tr_each_avg.csv
38.65450109820151,43.459612492634605,40.62678477230667,83.95995110143474,0.7837556132674217,0.8002725407481194,0.788061261177063,0.4341451507003335,0.7419810327887535,24.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/en/en2zh_each_avg.csv
29.45428337573232,41.18408278795665,39.55700160822995,221.47463214889683,0.7784322863817215,0.8096049964427948,0.7918361175060272,0.3933055724144392,0.6794027411937713,17.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2ar_each_avg.csv
35.49252380044166,52.80954051096264,51.57983592841969,264.101461038961,0.8039348196983337,0.8545064914226532,0.8266794401407241,0.473695344322689,0.7249360749125481,13.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2de_each_avg.csv
41.80514624661168,60.29209230955775,59.08519135180375,234.0611111111111,0.8309217530488968,0.895823125243187,0.8614154905080795,0.5634573559161712,0.7818944779038429,6.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2en_each_avg.csv
43.45339820705414,62.10385201018078,60.58648450589474,190.09300976800972,0.8343979984521865,0.8812832754850387,0.8553526932001114,0.5382559623715466,0.7562945225834846,7.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2fr_each_avg.csv
26.256240540903864,40.42162899875606,39.79219827095378,296.7983585858586,0.7835613840818405,0.825499745607376,0.8025061422586441,0.0960849395463386,0.6326478996872902,16.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2hi_each_avg.csv
38.31987284596055,54.286179481064245,52.84703065502007,282.4267662892664,0.8250620043277741,0.8624345469474792,0.8414497226476669,0.4722524694004961,0.7490688377618789,12.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2it_each_avg.csv
32.54142358741066,41.44810958109621,41.19580523723205,303.1153431020304,0.7617125129699707,0.8235574215650558,0.7891795682907105,0.4803364260952042,0.695409114062786,22.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2ja_each_avg.csv
26.854665933360447,34.849587285678275,34.90230733160452,241.28470418470417,0.7702595460414886,0.818152004480362,0.7920592927932739,0.4425825621919994,0.6814084187150001,21.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2ko_each_avg.csv
36.83407383239909,55.930004377796855,54.31871238844099,209.11664862914867,0.8288374447822571,0.8664768677949906,0.8454025083780289,0.4810043039730515,0.7605390244722366,9.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2pt_each_avg.csv
25.65410139244833,37.55521187947763,36.05002180310588,222.14987512487517,0.7736714333295822,0.7988022553920746,0.783814172744751,0.3267613627507859,0.6902927088737488,27.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2ru_each_avg.csv
23.097069261147563,35.49828510075514,34.08182921265829,389.8624915117562,0.7415309023857116,0.796915887594223,0.7651700729131699,0.3937896280219399,0.6560275202989578,21.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2th_each_avg.csv
27.212131204882255,44.17918850339404,43.13371520824173,258.0790584415584,0.6533706644177437,0.7622284734249115,0.6945578947663307,0.4019406451644057,0.7087351486086846,10.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2tr_each_avg.csv
37.65807605628884,45.120017096478165,44.35850838071501,223.39324931604344,0.7760280126333237,0.8235188403725624,0.7955966559052468,0.4258458042438632,0.7387104916572571,10.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/es/es2zh_each_avg.csv
15.724772785231048,31.80916418380068,29.478690133378382,131.09610356104164,0.743515619635582,0.7618547654151917,0.7507842212915421,0.2973559285782117,0.6049452835321426,31.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2ar_each_avg.csv
39.015007037510806,51.880471855990535,50.77010804858599,122.41645021645022,0.8100758573412895,0.8370280128717422,0.8218030333518982,0.5122402271920528,0.7391408228874207,18.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2de_each_avg.csv
47.8603421254636,58.47943532480025,57.05078290760545,131.83564425770308,0.841369337439537,0.9017560017108918,0.8694102948904038,0.5656411305308591,0.7828737765550613,13.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2en_each_avg.csv
42.20512530129161,57.78892871251509,56.41528728426818,120.89715007215008,0.838506451845169,0.8637811636924744,0.8496131056547165,0.530173933092247,0.7669411042332649,11.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2es_each_avg.csv
18.09369768514321,34.5289588836338,33.8027224221403,178.52854351530823,0.7669167453050614,0.7959116423130035,0.7795372539758683,0.10278552642192,0.5983495111763477,23.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2hi_each_avg.csv
40.01513502550424,52.91430902224244,50.7275629253465,186.94339826839823,0.8191080582141876,0.851672996878624,0.8329226744174957,0.4903798958036096,0.7450290587544441,19.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2it_each_avg.csv
29.07074865380296,40.644758768066055,39.704393180968246,209.9058632286186,0.7670844942331314,0.8170106041431427,0.7893882155418396,0.4913447211483236,0.6928739324212074,28.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2ja_each_avg.csv
24.340347378245877,34.41790603261162,34.305977204254965,168.9060064935065,0.7693694818019867,0.8069220209121704,0.7860692012310028,0.4315672156442764,0.6773712483048439,33.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2ko_each_avg.csv
37.00505964436851,54.92881611543229,53.044940318964656,136.45999278499278,0.829943833053112,0.8525009459257126,0.8396913623809814,0.4851309447658323,0.7732281166315079,14.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2pt_each_avg.csv
14.366354055356071,29.80979830761596,26.64652833616983,149.53882559648812,0.7314438420534134,0.7398110225796699,0.7337430655956269,0.2778883862006679,0.6328523111343384,35.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2ru_each_avg.csv
19.96471695975553,38.22864225055013,36.88747538904904,183.1207219251337,0.7490749698877335,0.7819186699390411,0.7624669083952904,0.3758860890102688,0.6641786044836044,25.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2th_each_avg.csv
28.22821301586941,44.00553048810743,42.65349439985268,188.94908979908985,0.6444513937830925,0.7277847746014595,0.6758705976605416,0.4196144044721295,0.7002392253279686,22.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2tr_each_avg.csv
27.102576992437424,35.8256818277667,34.98689388787559,188.01272630877892,0.7311225977540016,0.7828365123271942,0.7515108054876327,0.3894302691407025,0.6970874887704849,23.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/fr/fr2zh_each_avg.csv
26.36460354051961,43.13416725035181,40.81375646949413,172.2803334092808,0.7710323065519333,0.8037567472457886,0.7843362939357758,0.3710044418877464,0.6406264215707779,15.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/it/it2ar_each_avg.csv
26.521952133332405,50.16125290089624,47.56254401814722,294.8590134538664,0.7796741715073585,0.826422289609909,0.7996434807777405,0.4150332131273,0.6857942634820938,13.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/it/it2de_each_avg.csv
41.04592016682532,62.84045401622468,60.85140181436159,259.51478506873246,0.8355128467082977,0.9041821616888046,0.8672785741090775,0.5729681578652894,0.7388292980194092,5.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/it/it2en_each_avg.csv
31.92984491758892,56.004539531584086,53.75060321587275,227.02763333158072,0.8034210431575776,0.8487753254175187,0.8229807016253471,0.475701869878421,0.7235912856459618,6.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/it/it2es_each_avg.csv
34.93809003673016,60.36619016562856,57.63319478357733,237.6208263958264,0.8092146095633507,0.85551522731781,0.8281077837944031,0.5089004105196723,0.7014458529651165,6.0,/mnt/data/users/liamding/data/MTI/evaluations/gpt-4o-2024-11-20/mit10m/it/it2fr_each_avg.csv
