img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
fr/65/4a/fr_10286931.jpg,"装载
驾驶
拖曳","充电  
驾驶  
拖拽  ","CHARGEZ
PILOTEZ
REMORQUEZ",30.213753973567677,19.16666666666666,18.541666666666664,50.0,0.7757551670074463,0.7823336124420166,0.7790305018424988,0.45634920634920634,0.7745980620384216
fr/0a/4b/fr_10314659.jpg,"装载
驾驶
拖曳","充电  
驾驶  
拖拽","CHARGEZ
PILOTEZ
REMORQUEZ",30.213753973567677,19.16666666666666,18.541666666666664,50.0,0.7757551670074463,0.7823336124420166,0.7790305018424988,0.4732510288065844,0.7745980620384216
fr/8a/13/fr_10343539.jpg,"Qasyfanc
对比
其他","Qasyfanc  
VS  
其他  ","Qasyfanc
VS
Autre",27.534765745159184,60.745550745550744,53.89249639249639,40.0,0.8396179676055908,0.7330248355865479,0.7827089428901672,0.5636160714285715,0.8035597801208496
fr/f1/0b/fr_10317013.jpg,"真正的4K
Dangbei
其他","真正的4K  
ALPD显示技术  
激光ALPD技术  ","Véritable 4K
Dangbei
Autre",17.77835117834348,19.010420879141023,18.547514680672165,142.85714285714286,0.6704847812652588,0.7747151851654053,0.7188413739204407,0.5575000000000001,0.551689863204956
fr/12/5f/fr_10280671.jpg,EXACOMPTA,"EXACOMPTA  
30  ",EXACOMPTA,49.99999999999999,93.88954066057725,92.72128651733243,100.0,0.7411405444145203,0.8136386871337891,0.7756993174552917,0.31250000000000006,0.9464943408966064
fr/0a/f6/fr_10314664.jpg,阿梅莉,阿梅莉,Amélie,100.00000000000004,100.0,100.0,0.0,0.999916672706604,0.999916672706604,0.999916672706604,0.5,0.9856172800064087
fr/c3/c9/fr_10313744.jpg,"0-3个月
38
20","38  
20  
0-3 Mois  
0-3个月  ","0-3 Mois
38
20",40.35278637463991,46.189490095948535,50.92516302042836,71.42857142857143,0.7814175486564636,0.8098177909851074,0.7953642010688782,0.7911918328584996,0.8312361836433411
fr/f7/d3/fr_10298804.jpg,"22
LED
800
流明
6500
开尔文
Linkind
其他","22 LED  
800 Lumen  
6500 Kelvin  

Linkind  
Autres  ","22
LED
800
Lumens
6500
Kelvin
Linkind
Autres",14.16667529041554,44.67382344377584,45.07990460860859,58.333333333333336,0.8461133241653442,0.6600978970527649,0.7416192293167114,0.462111801242236,0.7523983120918274
fr/eb/cc/fr_10306853.jpg,"Qasyfanc
VS
其他","Qasyfanc  
VS  
其他  
✔  
✘  ","Qasyfanc
VS
Autre",50.81327481546149,95.85155268570797,93.87678676056026,50.0,0.8648152351379395,0.920830249786377,0.891944169998169,0.39062500000000006,0.8669551014900208
fr/4a/3a/fr_10351361.jpg,"35°
K
2700K
500 流明","35°  
光束角度  

2700K  

500 流明  ","35°
K
2700K
500 Lumen",31.55984539112946,68.40941284310642,67.67239700161257,66.66666666666666,0.7578151226043701,0.8677797913551331,0.8090782165527344,0.6200645089533978,0.8719848990440369
fr/0b/4b/fr_10281709.jpg,EXACOMPTA,"Exacompta  
爱克斯康普塔  ",EXACOMPTA,6.567274736060395,1.6339869281045754,1.4005602240896358,600.0,0.4734530746936798,0.7944141626358032,0.5933079123497009,0.2941176470588236,0.6533220410346985
fr/2b/86/fr_10309719.jpg,"Renova
gigaroll
décor","雷诺瓦  
gigaroll 装饰  ","Renova
gigaroll
déco",8.116697886877475,35.146156958548765,30.61685039239603,166.66666666666669,0.6998188495635986,0.7898672819137573,0.7421213984489441,0.1388888888888889,0.5692523121833801
