img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
en/83/50/en_10588512.jpg,アプリケーションシナリオ,適用シナリオ,Application Scenarios,49.99999999999999,17.226799653078924,14.765828274067646,300.0,0.8316754102706909,0.7836273908615112,0.8069368004798889,0.25,0.8947943449020386,1
en/be/e5/en_10553446.jpg,"""アディダス
PARLEY""",アディダス | パーレイ,"adidas
PARLEY",19.716118825581447,22.91209782223949,20.4737008555309,100.0,0.8066486120223999,0.7762448787689209,0.7911547422409058,0.1282051282051282,0.7748236656188965,1
en/8a/e1/en_10596673.jpg,"クラス
名前","クラス  
名前  ","CLASS
NAME",100.00000000000004,100.0,100.0,0.0,1.0000348091125488,1.0000348091125488,1.0000348091125488,0.9375,0.9842881560325624,1
en/c6/82/en_10544848.jpg,"記事
画像
テンプレート","アーティクル  
写真  
テンプレート","Article
Picture
Template",27.516060407455225,39.56734554168222,33.96488131657655,80.0,0.8283447623252869,0.8887348175048828,0.8574777841567993,0.1666666666666666,0.8629716038703918,1
en/f3/d5/en_10490188.jpg,ONES.DESIGN,ワンズ・デザイン,ONES.DESIGN,0.0,0.0,0.0,100.0,0.7013550996780396,0.6558523178100586,0.6778409481048584,0.0,0.5720266699790955,1
en/ad/70/en_10471626.jpg,"TIMEX
INDIGLO
WR30M","タイメックス  
インディグロ  
30m防水","TIMEX
INDIGLO
WR30M",13.134549472120788,3.0024509803921564,2.2518382352941178,166.66666666666669,0.7078415155410767,0.7242579460144043,0.7159556746482849,0.3676470588235294,0.5382296442985535,1
en/d2/10/en_10476029.jpg,"JOVS
SR
330°","JOVS  
330°  ","JOVS
SR
330°",45.13864405503391,39.34681645504452,38.45764962418838,33.33333333333333,0.9481463432312012,0.9315458536148072,0.9397727847099304,0.6552706552706553,0.9674721956253052,1
en/d3/ad/en_10057620.jpg,オリエント,オリエント,ORIENT,100.00000000000004,100.0,100.0,0.0,0.999914526939392,0.999914526939392,0.999914526939392,0.5,0.98577481508255,1
en/51/6d/en_10688776.jpg,"TP08
キャンディ
TP08",TPOB キャンディ,"TP08
CANDY
TP08",11.15650800742149,27.57522404896765,25.145960514023933,66.66666666666666,0.830817461013794,0.783035159111023,0.8062189817428589,0.1063829787234042,0.7685572504997253,1
en/c4/a0/en_10464522.jpg,"APEX
クロムソフト","クロムソフト  
エイペックス","APEX
CHROME SOFT",55.03212081491043,41.48417576491096,37.41210936501461,100.0,0.8622776865959167,0.8615546226501465,0.8619159460067749,0.625,0.8410435318946838,1
en/ed/8e/en_10292378.jpg,BIBS,BIBS,BIBS,100.00000000000004,100.0,100.0,0.0,0.9998464584350586,0.9998464584350586,0.9998464584350586,0.5,0.9885494112968444,1
en/70/4c/en_10320660.jpg,LEXIVON,レクシボン,LEXIVON,0.0,0.0,0.0,100.0,0.7420201301574707,0.7420201301574707,0.7420201301574707,0.0,0.5379254817962646,1
en/20/4b/en_10617661.jpg,"FIRME
スクリーンプロテクター","フィルム  
スクリーンプロテクター","FIRME
SCREEN PROTECTOR",55.03212081491043,63.29816934516443,53.72872768543889,50.0,0.8747377991676331,0.8603525161743164,0.867485523223877,0.625,0.8750200867652893,1
en/f8/2a/en_10337584.jpg,"100%
本革
高品質の財布","100% 本革  
高品質な財布  ","100%
Genuine Leather
High quality wallets",70.71067811865478,71.63239538239537,71.43262987012987,10.0,0.97162264585495,0.97162264585495,0.97162264585495,0.8412698412698414,0.965644896030426,1
en/45/50/en_10484014.jpg,"φ112
10
22
39","φ112　　22  
10  
39  ","φ112
10
22
39",26.86424829558855,38.260582010582006,41.195436507936506,25.0,0.9635857343673706,0.9635857343673706,0.9635857343673706,0.744,0.9832947850227356,1
en/3e/25/en_10721181.jpg,警告！,警告！リビングルームで煙を検知しました。避難してください。,Warning!,4.5739135561238005,27.538053013419315,20.653539760064486,450.0,0.6071724891662598,0.7747395038604736,0.6807966232299805,0.5357142857142857,0.6972135901451111,1
en/db/92/en_10359236.jpg,V87,"V87  
ユーザーマニュアル  ",V87,31.947155212313625,51.86170212765958,63.47874720357941,100.0,0.695462703704834,0.8810436725616455,0.777330219745636,0.8522727272727273,0.6310479640960693,1
en/1f/21/en_10581017.jpg,viezon®,ヴィゾン,viezon®,0.0,0.0,0.0,100.0,0.6945662498474121,0.703384280204773,0.6989474296569824,0.0,0.6743500232696533,1
en/c0/68/en_10526824.jpg,"REPWEAR
フィットネス",レップウェア フィットネス,"REPWEAR
FITNESS",49.99999999999999,32.07533524911669,30.313576544922867,50.0,0.8499186038970947,0.8005151748657227,0.8244774341583252,0.2380952380952381,0.759183943271637,1
en/83/78/en_10588896.jpg,"TCELL
USB3.2 256GB","TCELL  
USB3.2 256GB","TCELL
USB3.2 256GB",100.00000000000004,100.0,100.0,0.0,0.9999619126319884,0.9999619126319884,0.9999619126319884,0.998542274052478,0.9929440021514891,1
