img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
en/30/8d/en_10734838.jpg,"24.6""
12.5""
35""
25.5""
3.74""
41.3""
25.4""
23.0""
MÁX
330
LBS","24,6""
3.74""
Encostos arredondados e alargados
18.75""
25.5""
35.0""
MÁX.
330
LBS
25.4""
16.7""
41.3""
23.0""","24.6""
12.5""
35""
25.5""
3.74""
41.3""
25.4""
23.0""
MAX
330
LBS",16.07055276526972,51.54630304980128,55.77665598327863,109.09090909090908,0.7869932651519775,0.8634921908378601,0.8234698176383972,0.5943646890862945,0.6846767067909241,2
en/79/01/en_10523505.jpg,"CASSETIFY
NR. 0907501072
SEJA VOCÊ MESMO
# 395
230 V~ 50 Hz 16 W
Todos os direitos reservados.","CASETIFY

ID: 5373A-RM017
(12)3456789(1)01111234562934

NR. 0807501072

12/204 ml

CE

DIN DV3W
NG 4718BN024-T

18 / 1121880

NÚMERO DE SERIE: 53200

FUNÇÕES: DEIXE VOCÊ FAZER

230 VA
50 Hz
16,8 W

Todos os direitos reservados.","CASSETIFY
NR. 0907501072
LE YOU DO YOU
# 395
230 V~ 50 Hz 16 W
All Rights Reserved.",13.262535617233528,47.002846133721086,45.07353076624154,173.6842105263158,0.736055314540863,0.8586422801017761,0.792637050151825,0.5117686823992134,0.5657243132591248,2
en/a8/68/en_10454606.jpg,"x 14
x 6
x 2
x 8
x 1
x 2
x 2
x 1
x 1
x 1
x 1
x 1
x 1
x 1","×14 ×8 ×2 ×6 ×1 ×2 ×8 ×2
×1 ×2 ×2 ×1 ×1 ×2 ×1 ×1
×1 ×1 ×1 ×1 ×1 ×1 ×1","x 14
x 6
x 2
x 8
x 1
x 2
x 2
x 1
x 1
x 1
x 1
x 1
x 1
x 1",1.5373195355910296,8.196156512748448,6.147117384561336,100.0,0.7568015456199646,0.7658466696739197,0.7612972855567932,0.0,0.6733254790306091,2
en/16/79/en_10204718.jpg,"LED
12/24V LED/PL 112-SP
OSRAM
LEDriving
CUBE PX4500 SPOT
4500
M
5 ANOS
GARANTIA","LED
12/24V / LEDCUBE 12-24 SP

OSRAM
LEDriving®
CUBO FX6000 SPOT
4500 lúmens
5 ANOS DE GARANTIA
WWW.OSRAM.COM","LED
12/24V LED/PL 112-SP
OSRAM
LEDriving
CUBE PX4500 SPOT
4500
M
5 YEAR
WARRANTY",10.665549155965792,57.04919549040424,52.26610232835039,60.0,0.8334282636642456,0.8782992362976074,0.8552756309509277,0.4877387152777778,0.7874035835266113,2
en/e0/ec/en_10298908.jpg,"USOS MULTIFUNCIONAIS
Alavanca de câmbio do carro
Motocicleta
Console central do carro
Botão de elevação do carro","USOS MULTIFUNCIONAIS
Carro Gear Shifter
Moto
Carro console central
Botão de elevação do carro","MULTIFUNCTIONAL USES
Car Gear Shifter
Motorcycle
Car center console
Car lifter button",28.920071571583417,58.29220140534122,53.87539995303363,41.17647058823529,0.8821418881416321,0.8807944059371948,0.8814675807952881,0.6277527589449201,0.8039683699607849,2
en/fe/d2/en_10436719.jpg,"6""
7.87""
Material de acabamento exterior
Couro LiteHide™
Material do corpo exterior
Couro LiteHide™","6""
7.87""

Material de acabamento externo
LiteHide™ Couro

Material do corpo externo
LiteHide™ Couro","6""
7.87""
Exterior Trim Material
LiteHide™ Leather
Exterior Body Material
LiteHide™ Leather",47.81890632271002,80.40623077468238,77.91010093352439,28.57142857142857,0.9134361743927002,0.934030055999756,0.9236183166503906,0.840561224489796,0.9022902846336364,2
en/70/b5/en_10541646.jpg,"DELL
Tecnologias
120Hz
Microsoft Office
15.6 FHD
intel
CORE
i3","DELL
Tecnologias
120Hz
Microsoft Office
intel.
CORE
i3
15.6FHD","DELL
Technologies
120Hz
Microsoft Office
15.6 FHD
intel
CORE
i3",46.71379777282,84.45429011514304,80.28598689239638,30.0,0.9183746576309204,0.9308024644851683,0.9245467782020568,0.7789062500000001,0.9070578813552856,2
en/20/60/en_10427076.jpg,"CONSTELAÇÃO
Áries 21/3-19/4
Touro 20/4-20/5
Gêmeos 21/5-20/6
Câncer 21/6-22/7
Leão 23/7-22/8
Virgem 23/8-22/9
Libra 23/9-22/10
Escorpião 23/10-21/11
Sagitário 22/11-21/12
Capricórnio 22/12-19/1
Aquário 20/1-18/2
Peixes 19/2-20/3","CONSTELAÇÃO
Áries 21/3-19/4
Touro 20/4-20/5
Gêmeos 21/5-20/6
Câncer 21/6-22/7
Leão 23/7-22/8
Virgem 23/8-22/9
Libra 23/9-22/10
Escorpião 23/10-21/11
Sagitário 22/11-21/12
Capricórnio 22/12-19/1
Aquário 20/1-18/2
Peixes 19/2-20/3","CONSTELLATION
Aries 21/3-19/4
Taurus 20/4-20/5
Gemini 21/5-20/6
Cancer 21/6-22/7
Leo 23/7-22/8
Virgo 23/8-22/9
Libra 23/9-22/10
Scorpio 23/10-21/11
Sagittarius 22/11-21/12
Capricorn 22/12-19/1
Aquarius 20/1-18/2
Pisces 19/2-20/3",100.00000000000004,100.0,100.0,0.0,1.0000030994415283,1.0000030994415283,1.0000030994415283,0.999968,0.9765854477882384,2
en/57/07/en_10729452.jpg,"POSTE ARRANHADOR
LUZ DIVERTIDA
PLATAFORMA DE ESCALADA
BASE REFORÇADA
Barras extras aumentam ainda mais a estabilidade","POSTE DE RASCAR

LUMINÁRIA DIVERTIDA

PLATAFORMA DE ESCALADA

BASE REFORÇADA
Barras extras aumentam ainda mais a estabilidade","SCRATCHING POST
FUN SKYLIGHT
CLIMBING PLATFORM
REINFORCED BASE
Extra battens further enhance stability",75.41859578343532,86.3202525803627,85.4124673498842,18.75,0.9508914351463318,0.953345775604248,0.9521170258522034,0.8682976296108504,0.7679707407951355,2
en/8b/c6/en_10280961.jpg,"Uma ótima ideia de presente!
Festa das boas irmãs
Presentes do Dia dos Namorados
A mãe do Superman
Presentes de aniversário","Uma ótima ideia de presente!
Boa festa das irmãs
Dia dos Namorados Presentes
Superman's Mãe
Presentes de aniversário","A great gift idea!
Good Sisters Party
Valentine's Day Gifts
Superman's Mum
Birthday Gifts",36.951894884728745,76.03476544515237,71.32339262939486,33.33333333333333,0.9108633399009703,0.9139599204063416,0.912409007549286,0.8252433352817099,0.8130332231521606,2
