img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
en/16/4c/en_10071777.jpg,"EURO
00:00
PT SAL ÇAR PER
IŞIK
MOD
BAŞLAT
SIFIRLA","EURO
MO TU WE TH
0:00 00
LIGHT → IŞIK
MODE → MOD
START → BAŞLAT
RESET → SIFIRLA","EURO
00:00
MO TU WE TH
LIGHT
MODE
START
RESET",2.7156804039319287,41.03189408991375,36.10956046891495,127.27272727272728,0.5994682312011719,0.6952747106552124,0.6438267827033997,0.2252252252252252,0.5413580536842346,0
en/6e/2e/en_10346058.jpg,"Hafif
Yumuşak
Yıkanabilir
Ergonomi
Kaymaz
Sessiz",Hafif Ağırlıklı Yumuşak Çamaşır Makinesinde Yıkalanabilir Ergonomik Kaymaz Sesli Olmayan,"Lightweight
Soft
Washable
Ergonomics
Anti-Slip
No Noise",5.522397783539471,60.227086777102535,50.70046744067158,116.66666666666669,0.712428867816925,0.7909481525421143,0.7496380805969238,0.234375,0.6557418704032898,0
en/bb/e3/en_10585305.jpg,"FINON
MOTO 5G
g 53J
53Y","FINON
MOTO 5G
g 53J
53Y","FINON
MOTO 5G
g 53J
53Y",100.00000000000004,100.0,100.0,0.0,1.0000300407409668,1.0000300407409668,1.0000300407409668,0.9976851851851852,0.9861741065979004,0
en/50/37/en_10505647.jpg,"XTU
4K30
01:39:53","01:39:53
4K30
XTU","XTU
4K30
01:39:53",39.68502629920499,61.88478188478188,58.913586413586415,40.0,0.8510012626647949,0.8510013222694397,0.8510013818740845,0.5,0.9488982558250428,0
en/cc/5c/en_10554456.jpg,"JM4000Xi
3500 Başlangıç Watt
3200 Çalışma Watt","3500
Başlangıç WATTS

3200
Çalışma WATTS

JESIMAK

223
CC

JM4000Xi
INVERTER
JENERATÖR","JM4000Xi
3500 Starting Watts
3200 Running Watts",10.127993013562818,60.27952119099562,56.59903721050381,114.28571428571428,0.5889894962310791,0.7504290342330933,0.6599801182746887,0.9224489795918368,0.6465067863464355,0
en/68/e0/en_10453976.jpg,"THREEKEY
USB-C1
USB-C2",ÜÇANAHTAR,"THREEKEY
USB-C1
USB-C2",0.0,2.808988764044944,2.407704654895666,100.0,0.3933461010456085,0.3583922982215881,0.3750565648078918,0.0,0.4362463653087616,0
en/6b/72/en_10510295.jpg,"GOBI
CCOUL-MA10
BL-5237-1","ORICO  
TEKNOLOJİLERİ LTD. ŞTİ.","GOBI
CCOUL-MA10
BL-5237-1",0.0,5.712219536311896,4.284164652233923,100.0,0.4377807378768921,0.4322596192359924,0.4350026845932007,0.0,0.4955818951129913,0
en/e9/c2/en_10556972.jpg,"TALENANA
HEYECANLI KAL
DAHA FAZLA ARAYIN","TALENANA

3.2

9:06

Kalp Atış Sayısı: 68

KALBINIZI HİÇ UNUTMAYIN
YÜZÜNÜZÜ ARAMA","TALENANA
STAY HYPED
SEEK MORE",2.627961710408444,25.96323820382617,21.16645574666485,200.0,0.4532167613506317,0.5444052219390869,0.4946434199810028,0.072463768115942,0.4038994014263153,0
en/bc/50/en_10184307.jpg,"microSD
Adaptör
ARCANITE
64GB","ARCANITE
A1 V30
microSDXC
64GB
LOCK
microSD
UHS-I U1
Sınırlayıcı
Adaptör
ARCANITE","microSD
Adapter
ARCANITE
64GB",8.054496384843702,57.182675073792645,54.5751086412728,225.0,0.6379771828651428,0.8206243515014648,0.7178651690483093,0.6575520833333334,0.6991258263587952,0
en/92/21/en_10514879.jpg,"BRIO
DÜNYA
Yükselen Raylar
33323
3 +","BRIO. Dünya
Yükselen Raylar
3+","BRIO
WORLD
Ascending Tracks
33323
3 +",32.17294420803808,54.24855149182852,53.81746675578479,14.285714285714285,0.8419294357299805,0.7677015066146851,0.8031039834022522,0.8035714285714286,0.6511328816413879,0
