img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
es/bc/0f/es_10264451.jpg,INTE,"INTEX
25
166
100
LİTRELER
90
cm",INTE,0.0,36.81104557939795,29.44883646351836,700.0,0.4229177832603454,0.7168658971786499,0.5319875478744507,0.0,0.3874596655368805
es/fb/d4/es_10250864.jpg,INTE,"INTEX
+3
yıllar",INTE,0.0,57.04713932712412,45.6377114616993,400.0,0.5737868547439575,0.7495733499526978,0.6500049829483032,0.0,0.5021288990974426
es/00/01/es_10214527.jpg,INTE,"INTEX
84
201
170
LİTRELER
160
cm",INTE,0.0,35.756214232841714,28.604971386273377,700.0,0.4327149391174316,0.709053635597229,0.5374435782432556,0.0,0.3819698989391327
es/2a/eb/es_10219686.jpg,INTE,"INTEX
+2 yaş",INTE,0.0,66.2094064949608,52.96752519596865,400.0,0.5590136647224426,0.754917562007904,0.6423612236976624,0.0,0.5311169624328613
es/cd/1e/es_10255187.jpg,INTE,"INTEX

İÇERİYOR BAĞLANTILARI

2 KOLAYLIK KOLU

NEVERA

5 İÇECEK TUTUCU

3 HAVA ODASI

2 TABAĞ",INTE,0.0,15.24650697254282,12.197205578034255,1500.0,0.3067140579223633,0.6746759414672852,0.421713262796402,0.0,0.3556230664253235
es/3e/9c/es_10265996.jpg,INTE,"INTEX
58
191
152
LİTROS
143",INTE,0.0,40.38657289594225,32.3092583167538,600.0,0.4100764691829681,0.7368844747543335,0.5269210934638977,0.0,0.5658195614814758
es/21/8b/es_10212260.jpg,INTE,"INTEX
99
373
234
MAKS AĞIRLIK
81 KG
LİTRELER
235
cm",INTE,0.0,25.012703695195565,20.01016295615645,1100.0,0.3253369033336639,0.704923152923584,0.4452031552791595,0.0,0.3276098668575287
es/66/16/es_10245720.jpg,Nenuco,Nenuco,Nenuco,100.00000000000004,100.0,100.0,0.0,0.9999494552612304,0.9999494552612304,0.9999494552612304,0.5,0.9948964715003968
es/af/23/es_10410715.jpg,"15,8
10,5
21,3
1 metre","15,8
21,3
10,5
1 metre","15,8
10,5
21,3
1 metro",26.86424829558855,55.462139984198814,57.22160498814911,20.0,0.9643282890319824,0.9643282890319824,0.9643282890319824,0.744,0.9845885634422302
es/e4/47/es_10037335.jpg,"MANGO
KAYMAZ
0m+","MANGO
KAYMAZ KOL

0m+","MANGO
ANTIDESLIZANTE
0m+",30.21375397356768,76.84618868340533,77.35633741313886,25.0,0.8679690957069397,0.9389742016792296,0.902076542377472,0.9146341463414632,0.8223102688789368
es/97/a3/es_10246049.jpg,Leticia,Letícia,Leticia,0.0,32.06349206349206,27.48299319727891,100.0,0.6923632621765137,0.6923632621765137,0.6923632621765137,0.0,0.846459686756134
es/86/ca/es_10395410.jpg,"BOYUT
A3

BOYUT
A4","TAMANO BOYUTU A3

Karanfil - Dianthus caryophyllus
1882

TAMANO BOYUTU A4

Açık Papatya - Narcissus tazetta","TAMAÑO
A3

TAMAÑO
A4",2.908317710573757,22.82807295509919,21.255785629845107,350.0,0.3797213733196258,0.7294297218322754,0.4994450807571411,0.1923076923076923,0.4231910705566406
es/2c/fe/es_10229357.jpg,Saç,Saç,Pelo,100.00000000000004,100.0,100.0,0.0,0.9998779892921448,0.9998779892921448,0.9998779892921448,0.5,0.9823172688484192
es/d3/66/es_10266242.jpg,İspanya,İspanya,España,100.00000000000004,100.0,100.0,0.0,1.000080943107605,1.000080943107605,1.000080943107605,0.5,0.9887593984603882
es/61/99/es_10257218.jpg,İspanya,İspanya,España,100.00000000000004,100.0,100.0,0.0,1.000080943107605,1.000080943107605,1.000080943107605,0.5,0.9887593984603882
es/88/ff/es_10211420.jpg,"Gündem
24-25
kalon","Gündem
24-25
Kalon","Agenda
24-25

kalon",100.00000000000004,73.51627539127539,69.72053987678987,0.0,0.9275999665260316,0.9275999665260316,0.9275999665260316,0.9814814814814816,0.8416453003883362
es/73/b0/es_10036265.jpg,"Cis
Spiro
kalem
Tükenmez kalem

24
birim","CiS
Spiro
Toplu kalem
Küre kalemi / Toplu kalem
24
birimler
• Vücut uzunluğu
17,5cm
• Taşınabilir
İğne ucu
• Çekirdek renkleri","Cis
Spiro
caneta esferográfica
Bolígrafo / Ball pen

24
unidades",4.92467473444436,36.15254070964807,33.50739414179011,242.85714285714283,0.5478653311729431,0.7192692756652832,0.6219744682312012,0.5186046511627906,0.5663674473762512
es/1d/f3/es_10217760.jpg,"Özerklik
23 saat
7.5 saat
15.5 saat
JVC","Otonomluk 23h 7.5h
15.5h
JVC","Autonomía
23h
7.5h
15.5h
JVC",7.492442692259767,16.86848457025286,14.346430463116397,87.5,0.7339937090873718,0.7467913031578064,0.7403371930122375,0.189873417721519,0.5693289637565613
es/f0/0f/es_10275581.jpg,Rebeka,Rebeka,Rebeca,100.00000000000004,100.0,100.0,0.0,0.999992311000824,0.999992311000824,0.999992311000824,0.5,0.9952371716499328
es/6c/08/es_10261446.jpg,"Özerklik
23 saat
7.5 saat
15.5 saat
JVC","Otonomluk 23h 7.5h
15.5h
JVC","Autonomía
23h
7.5h
15.5h
JVC",7.492442692259767,16.86848457025286,14.346430463116397,87.5,0.7339937090873718,0.7467913031578064,0.7403371930122375,0.189873417721519,0.568810224533081
es/49/77/es_10247220.jpg,"HIZLI MONTAJ
VE BASİT
1
2
3
4",Hızlı ve Kolay Kurulum,"MONTAJE RÁPIDO
Y SENCILLO
1
2
3
4",5.876350803261633,0.7788161993769471,0.5841121495327103,87.5,0.550508439540863,0.4262868165969848,0.4804988205432892,0.0657894736842105,0.6134557127952576
es/95/27/es_10214781.jpg,"3
yaşından
itibaren",3 yaşından başlayarak,"A PARTIR DE
3
AÑOS
DE EDAD",55.03212081491043,47.77396293263887,50.44200976000827,33.33333333333333,0.9780767560005188,0.9780767560005188,0.9780767560005188,0.625,0.9630036950111388
es/6f/80/es_10223960.jpg,"Diğerleri
720P
Akiyo","Diğerler
720P
Akiyo","Otros
720P
Akiyo",55.03212081491043,76.88383601633203,72.25410982951969,33.33333333333333,0.8715642690658569,0.9083327651023864,0.8895687460899353,0.625,0.9802233576774596
es/05/ef/es_10377393.jpg,"BOYUT
A3

BOYUT
A4","TAMANNO BOYUT A3

Tipik bir rib kafesi 24 rib içerir. Bu, insanlara omuzları riblerle çatışmadan hareket etme imkanı sağlar. Sternum veya göğüs kemeri, kalbe ve diğer organlara koruma sağlayan uzun düz bir kemiktir.

Rib kafesi

TAMANNO BOYUT A4

Bacaklar

Bacak kasları, bacakta bulunan en büyük kas grubudur.","TAMAÑO
A3

TAMAÑO
A4",1.9051940332810935,14.761830229786858,16.652932309638253,1075.0,0.3023407757282257,0.7451844215393066,0.4301560521125793,0.4166666666666667,0.3335092961788177
es/72/f3/es_10216974.jpg,"İNEK
ASLAN
KANEPE
BAYKUŞ
ANANAS
KAPLAN
Kurt","Yazım Oyunu

Öğretici Harf ve Etkinlik Oyunu

VACA

TIGRE

PERRO

MAÍZ

M

LOBO

İspanyolca Öğrenme Yardımcısı

LEÓN

SOFA

BUHO

ANANAS","VACA
LEÓN
SOFÁ
BÚHO
PIÑA
TIGRE
Lobo",1.9146030690102511,14.434846719966096,12.128250321080818,285.7142857142857,0.4374834597110748,0.4952286183834076,0.4645684957504272,0.0602409638554216,0.329888105392456
es/c0/c7/es_10240635.jpg,"KANALAR
YAPİŞKAN
5
PARÇA","Yapışkan Çubuklar
5 ADET","GANCHOS
ADHESIVOS
5
PIEZAS",15.97357760615681,3.1746031746031744,5.5059523809523805,75.0,0.5545623302459717,0.5352521538734436,0.5447362065315247,0.125,0.6243599057197571
es/11/b7/es_10262454.jpg,"30
gün
Deneme","30
deneme günü","30
días de
Prueba",34.66806371753173,39.94624119195264,34.13232334531274,66.66666666666666,0.6778949499130249,0.680435061454773,0.6791626214981079,0.3333333333333333,0.920394480228424
es/4f/cb/es_10213644.jpg,"Akış
Sıçrat
Duraklat","Akış

Sıçratmak

Duraklama","Flujo
Rociar
Pausa",27.516060407455225,72.2117608867118,58.36166300936683,66.66666666666666,0.8214467763900757,0.8549721837043762,0.8378742337226868,0.1666666666666666,0.8702961206436157
es/10/88/es_10231971.jpg,Rocio,Rocio,Rocio,100.00000000000004,100.0,100.0,0.0,1.0000698566436768,1.0000698566436768,1.0000698566436768,0.5,0.9873104095458984
es/1a/5e/es_10428122.jpg,Marta,Marta,Marta,100.00000000000004,100.0,100.0,0.0,1.0000373125076294,1.0000373125076294,1.0000373125076294,0.5,0.9919856190681458
es/b4/d1/es_10042970.jpg,"MANGO
KAYMAZ
0m+","Elma
KAYMAZ","MANGO
ANTIDESLIZANTE
0m+",18.393972058572118,32.19978789111934,27.65090132701657,75.0,0.6023688912391663,0.4938711822032928,0.542750895023346,0.131578947368421,0.6168514490127563
es/8d/e3/es_10231803.jpg,"Özerklik
23 saat
7,5 saat
15,5 saat","Otonomluk
23h 7.5h
15.5h
JVC","Autonomía
23h
7.5h
15.5h",0.0,8.44528556289185,6.333964172168888,100.0,0.6178387999534607,0.6744793057441711,0.6449178457260132,0.0,0.5758544206619263
es/c4/00/es_10219342.jpg,"Kılıflar
Koltuklar
Kamyonetler","Koltuk Kılıfları
Otobüsler için Koltuk Kılıfları","Fundas
Asientos
Furgonetas",0.0,39.72241668661971,29.791812514964786,200.0,0.6752344369888306,0.6878422498703003,0.6814800500869751,0.0,0.591977596282959
es/11/d5/es_10262415.jpg,"Oynamak
Çalışmak
Rahatlamak","Oynamak
Çalışmak
Dinlenmek","Jugar
Trabajar
Relajarse",55.03212081491043,57.80965879883684,57.94409722321039,33.33333333333333,0.8603416085243225,0.9130771160125732,0.88592529296875,0.625,0.8751102089881897
es/29/a7/es_10055146.jpg,pöpidi,"pópidi
popidi",pópidi,0.0,30.147348444157984,25.840584380706844,200.0,0.6145240068435669,0.6594023108482361,0.6361726522445679,0.0,0.8322378396987915
es/e8/e6/es_10252632.jpg,"Ürün Boyutu
4m
3m","Ürünün Boyutu
4m
3m","Tamaño del producto
4m
3m",59.460355750136046,88.36136555339853,84.04175876100679,25.0,0.9611572623252868,0.9611572623252868,0.9611572623252868,0.7361111111111112,0.9754804968833924
es/bf/44/es_10481737.jpg,"24H
0H
4ºC
5ºC
7ºC
10ºC
14ºC
2H
6H
12H","24 SAAT
0H 2H 6H 12H 24H
4°C 5°C 7°C 10°C 14°C
SANTECO","24H
0H
4ºC
5ºC
7ºC
10ºC
14ºC
2H
6H
12H",13.065113298388567,31.274830022747064,31.972569508239427,100.0,0.7090135216712952,0.7435716986656189,0.7258815169334412,0.4330097087378641,0.8413696885108948
es/35/e4/es_10248712.jpg,"FARKLI
KULLANIMLAR
Kızartmalar
Izgaralar
Çorbalar
Salatalar","Farklı Kullanımlar

FRITÜRLER
GRILL
ÇORBALAR
SALATALAR","DIFERENTES
USOS
Frituras
Parrillas
Sopas
Ensaladas",16.233395773754953,11.75899498383923,8.819246237879423,66.66666666666666,0.5778374671936035,0.6679863929748535,0.6196503043174744,0.3125,0.788345992565155
es/9c/f3/es_10242801.jpg,"Kaldır
1
2
3
Kurulum
1
2
3","Çıkar

1
2
3

Kurulum","Quitar
1
2
3
Instalación
1
2
3",36.70124608961282,55.42610673549213,54.25750274899115,50.0,0.7990358471870422,0.789899468421936,0.7944413423538208,0.487012987012987,0.7276834845542908
