img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
ch_187.jpg,"Shared Bike
No Entrance","Shared bicycles  
Prohibited from entering","共享单车
禁止入内",10.682175159905848,23.56005228735253,20.731621845138946,100.0,0.8474750518798828,0.8925764560699463,0.8694412708282471,0.12195121951219512,0.6946738362312317
ch_187.jpg,The Way of Nature,The Way of Nature,自然之道,100.00000000000004,100.0,100.0,0.0,1.0001733303070068,1.0001733303070068,1.0001733303070068,0.9921875,0.9775344729423523
ch_187.jpg,Manual Ticket Office,Ticket Office →,人工售票处,55.03212081491043,65.0504945686997,63.60168580599004,66.66666666666666,0.8719074130058289,0.8751710653305054,0.873536229133606,0.625,0.8936895132064819
ch_187.jpg,"SF Express
Boutique oversized fruit","SF Express Shipping

Premium Extra Large Fruit Packaging","S顺丰速运
精品特大果装",12.22307556087252,28.53547996384477,28.58834157047055,100.0,0.8684633374214172,0.8807318210601807,0.8745545744895935,0.48218029350104813,0.6960577368736267
ch_187.jpg,Zhongjian Plaza,China Construction Plaza,中建广场,27.516060407455225,31.936241091692462,29.642316502646608,100.0,0.8734429478645325,0.7395638227462769,0.8009474277496338,0.2380952380952381,0.6471613645553589
ch_187.jpg,Jin Can Hotel,Golden Splendor Hotel,金灿酒店,27.516060407455225,25.15779905574755,23.29981236981755,66.66666666666666,0.8910212516784668,0.8801324963569641,0.8855434656143188,0.16666666666666666,0.6545551419258118
ch_187.jpg,Aima,Aima,爱玛,100.00000000000004,100.0,100.0,0.0,1.0001732110977173,1.0001732110977173,1.0001732110977173,0.5,0.9826505780220032
ch_187.jpg,Science Dream,Honor Mission Science Dream,科学梦,31.947155212313625,79.59827249725828,79.23870526003523,100.0,0.897972583770752,0.964754581451416,0.930166482925415,0.8522727272727273,0.7997062802314758
ch_187.jpg,"For Rent
Vacant Position","For Rent  
Vacant and Ready","招租
虚位以待",39.76353643835252,57.17635592248595,59.755276821423266,50.0,0.8330559134483337,0.8642906546592712,0.8483858704566956,0.7181571815718157,0.7744715809822083
ch_187.jpg,mangosteen,Mountain Bamboo Fruit,山竹果,0.0,8.47457627118644,7.263922518159806,300.0,0.8420150876045227,0.7892000079154968,0.8147525191307068,0.0,0.5301679968833923
ch_187.jpg,Da Niang Dumpling,Big Sister Dumplings,大娘水饺,0.0,43.11080107839742,32.333100808798065,100.0,0.9071135520935059,0.8737334609031677,0.8901106715202332,0.16666666666666666,0.46152061223983765
ch_187.jpg,Li Dao Garden,Beautiful Island Garden,丽岛花园,27.516060407455225,34.12334182725243,30.201902665014714,66.66666666666666,0.8948715925216675,0.8670327663421631,0.8807322978973389,0.16666666666666666,0.48403069376945496
ch_187.jpg,"CONSTRUCTION SITE, NO ADMITTANCE","Construction site  
Do not pass through","施工重地
请勿穿行",16.233395773754953,1.1261261261261262,0.8445945945945946,100.0,0.8307839632034302,0.8201223015785217,0.8254186511039734,0.36764705882352944,0.60543292760849
