BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,CHRF<10,COMET,model
25.99040601687665,29.63007552316651,26.579928530628145,73.78190255220419,0.792688250541687,0.7947826981544495,0.7914888262748718,0.3405662373424865,44,0.7734937555604167,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/anytrans/en2zh_total.csv
41.09136092524432,45.89719083303932,41.58952973404173,64.40387906446092,0.8225741386413574,0.8453283905982971,0.831794023513794,0.555043303554988,38,0.799212163234774,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/anytrans/ja2zh_total.csv
29.177523111375294,37.43747409640783,32.85173343665833,76.50063856960408,0.7940426468849182,0.798978865146637,0.7945595383644104,0.4134920601146468,36,0.7775279776174195,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/anytrans/ko2zh_total.csv
15.928882407768423,48.18719853936695,43.94034545175702,86.2914862914863,0.8887144327163696,0.9016608595848083,0.8943214416503906,0.4602861334073179,24,0.7654201901707974,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/anytrans/zh2en_total.csv
19.715511445026134,27.890318960306036,24.628995560818087,69.88685813751087,0.8410838842391968,0.8374913930892944,0.8386723399162292,0.3798907643062595,56,0.8367776966094971,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/anytrans/zh2ja_total.csv
9.880845727969126,27.760803095508173,24.516529083672555,129.10798122065728,0.8105607032775879,0.8164257407188416,0.8131000399589539,0.2414353430358151,63,0.7225729791557087,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/anytrans/zh2ko_total.csv
14.24767893885405,36.79573371477988,33.82401152051231,133.7568058076225,0.782351016998291,0.8025150299072266,0.7910955548286438,0.3172595325862986,21,0.6588333261013031,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2ar_total.csv
22.02115167958107,49.53943186018272,48.47310088632207,105.39956803455723,0.893984854221344,0.9174997210502625,0.9045665860176086,0.5456601082388987,10,0.7402678003907204,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2en_total.csv
21.22818748045245,49.87916590449036,47.55080475609001,129.72972972972974,0.7924907207489014,0.8260294198989868,0.8071283102035522,0.485648794786405,12,0.6927037489414215,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2es_total.csv
18.26363035669952,43.67589665935718,41.288006226653536,137.31958762886595,0.773220956325531,0.8107467889785767,0.7902992963790894,0.3868754394063319,14,0.6449530512094498,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2fr_total.csv
9.549987352594757,25.668710429581527,25.57205686672897,145.98825831702544,0.7320540547370911,0.7704786658287048,0.7491234540939331,0.1441593013560986,35,0.4912199422717094,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2hi_total.csv
21.999966415068126,46.86854416985093,45.12228018777815,123.43096234309624,0.7897358536720276,0.8228211998939514,0.8038926124572754,0.3925624809344767,16,0.6692477425932885,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2it_total.csv
17.666155339057756,29.655864745231863,29.71811048207632,125.0,0.7519800066947937,0.7930278778076172,0.7693984508514404,0.368015779252523,34,0.6361078062653541,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2ja_total.csv
16.63792797222331,25.35196050302628,26.475697949312977,163.1236442516269,0.7323712110519409,0.7788055539131165,0.7530049085617065,0.3542054243903115,42,0.5877446568012238,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2ko_total.csv
20.165774570708983,45.81757945730348,43.54313560997353,124.47698744769876,0.7904382348060608,0.8160713315010071,0.8010528683662415,0.4023744827397128,15,0.6771807986497879,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2pt_total.csv
13.808246414387256,28.809963358721564,27.73668397156538,136.39705882352942,0.7325488328933716,0.766924262046814,0.7469527721405029,0.385354623686375,38,0.6027775263786316,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2ru_total.csv
13.813608266305913,34.04252897314004,32.60601695292034,143.92523364485982,0.7634428143501282,0.7837235927581787,0.7710108160972595,0.3818709661566772,30,0.6511990514397621,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2th_total.csv
16.157491205787377,41.42570193952216,39.53133684706598,134.96801705756928,0.6077232956886292,0.6945260763168335,0.6417034268379211,0.3702580193557528,19,0.6381396389007569,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2tr_total.csv
18.672765985018145,32.414038884860695,33.495556239137734,117.3913043478261,0.7485682964324951,0.7855627536773682,0.7622103691101074,0.4372990595128748,22,0.7042254185676575,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/de/de2zh_total.csv
28.07463084980973,53.05555060763522,49.83608346463184,82.89611752360966,0.8138700723648071,0.8320550322532654,0.8216250538825989,0.4835161644393176,13,0.7053787755966187,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2ar_total.csv
22.410756589033497,63.0158699613612,58.41584983144209,80.75980392156863,0.8440000414848328,0.8708333373069763,0.856264054775238,0.5198851061884461,1,0.7762187451124192,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2de_total.csv
32.17885847032164,66.74660317265842,63.7247676137962,69.23076923076923,0.8523333072662354,0.8811126947402954,0.8652050495147705,0.5940930203668272,3,0.7798248597979546,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2es_total.csv
33.52249590209728,67.17624586072155,64.0650317970108,78.29787234042553,0.8511339426040649,0.8843764662742615,0.8664398193359375,0.5900730894855437,3,0.772179049551487,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2fr_total.csv
25.95826305868041,50.46476454897652,48.89057140636151,80.15350877192982,0.7955516576766968,0.8237372040748596,0.8084785342216492,0.2183670759472176,20,0.6452400040626526,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2hi_total.csv
29.4199393751122,64.8947464893892,61.58785501359002,72.45119305856834,0.8451102375984192,0.8722760677337646,0.8574432134628296,0.5443701582767353,5,0.7789575245976448,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2it_total.csv
21.614499875159492,40.29701256840294,38.24176094181437,87.62886597938144,0.7942191958427429,0.8192138671875,0.8053766489028931,0.4817854457751274,8,0.7389339745044708,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2ja_total.csv
24.46905693425894,41.9325448975542,41.13506852430094,90.83619702176404,0.8090582489967346,0.8415036201477051,0.8235926628112793,0.5003271564067538,6,0.7357201436161995,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2ko_total.csv
29.639767454599905,63.77283064503987,60.3402425976487,65.8119658119658,0.8484658002853394,0.8756482601165771,0.8608595132827759,0.5670518045440883,2,0.7819573542475701,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2pt_total.csv
27.075542789553243,55.75657303599557,52.87471782144248,77.07150964812712,0.8172153234481812,0.8430927991867065,0.828702986240387,0.5332422198909252,8,0.7554067426919937,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2ru_total.csv
22.146120988588585,52.76364296275171,48.113242949331045,93.14128943758574,0.8156022429466248,0.8367860317230225,0.8244227766990662,0.512984984025382,8,0.750241148173809,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2th_total.csv
28.686788114166955,62.05620195594443,58.81585213151861,74.48512585812357,0.7618451118469238,0.8139584064483643,0.7824960350990295,0.514666201735375,3,0.7691109409928322,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2tr_total.csv
42.7714681603389,56.08026529329687,52.97751045096262,64.84055600981193,0.822553277015686,0.852505624294281,0.8344868421554565,0.5781741012322965,9,0.7809050580859185,/mnt/data/users/liamding/data/MTI/evaluations/gemini-2.0-flash-001/mit10m/en/en2zh_total.csv
