BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,CHRF<10,model
45.39972166097191,45.09970341205347,41.34412035425944,46.591236714389424,0.8166502714157104,0.8013293267070473,0.8081685908429035,0.3641152726597162,0.8104006445511079,37.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/anytrans/en2zh_each_avg.csv
48.794289748544166,46.418809973914335,44.35680408366032,40.115376606708615,0.8353462111893424,0.8286284243608538,0.8313573230216853,0.5316751101635883,0.8127829287006957,36.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/anytrans/ja2zh_each_avg.csv
30.69669900189612,29.679798746650174,26.513809566813777,75.10419895108467,0.7746739478743806,0.7537293578593098,0.7630262498040589,0.3536930120656265,0.7393540808436821,54.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/anytrans/ko2zh_each_avg.csv
37.1110848705315,48.60349681081476,44.63008026229617,63.88977659920068,0.913207165545818,0.9123314553530428,0.9123901887089796,0.4703759509161982,0.7959000006396109,21.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/anytrans/zh2en_each_avg.csv
41.95001866829893,43.697350318799614,40.52065215090994,51.25482668019601,0.8753593447804451,0.8692208299040795,0.8718853163719177,0.4667608529000485,0.8763507774472237,38.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/anytrans/zh2ja_each_avg.csv
32.666860555380225,35.54067146951003,32.87753714726623,97.40196078431374,0.8493709508110495,0.8513046776547152,0.8501649228965535,0.3313350285426258,0.8001941700192059,45.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/anytrans/zh2ko_each_avg.csv
17.76558300195347,35.27744273220319,32.11814657140847,183.64314574314577,0.7639736938476562,0.7795578342676163,0.7705529057979583,0.2779693192989716,0.6233654588460922,22.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/mit10m/de/de2ar_each_avg.csv
28.85377452459989,47.39656734374128,44.383864892028406,235.88538267288268,0.8674841362237931,0.8985255873203277,0.881627294421196,0.4208991523385442,0.7046315562725067,15.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/mit10m/de/de2en_each_avg.csv
24.71991803604019,47.49761616540906,44.28375860649268,111.347174624892,0.7978943490982056,0.8211053872108459,0.8078762340545654,0.3681410803717178,0.678803536593914,15.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/mit10m/de/de2es_each_avg.csv
24.05863073116125,46.84554038603879,43.54956079890541,234.74836510108253,0.7866716158390045,0.8097065788507462,0.7964638790488243,0.3565277261926379,0.6478415855765343,15.0,/mnt/data/users/liamding/data/MTI/evaluations/deepseek-v3/mit10m/de/de2fr_each_avg.csv
