img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET
es/bc/0f/es_10264451.jpg,INTE,"INTEX®

166

100

25

LITROS
90
cm",INTE,0.0,37.93018682399214,30.344149459193716,700.0,0.6808089017868042,0.782982587814331,0.7283298373222351,0.0,0.4206964075565338
es/fb/d4/es_10250864.jpg,INTE,"INTEX®
+3
anos",INTE,0.0,59.79978925184405,47.83983140147523,400.0,0.7294350862503052,0.8095282912254333,0.7673975229263306,0.0,0.5293536186218262
es/00/01/es_10214527.jpg,INTE,"INTEX®

84
201
170
LITROS
160
cm",INTE,0.0,36.81104557939795,29.448836463518358,700.0,0.6695671081542969,0.7805557250976562,0.720814049243927,0.0,0.42604973912239075
es/2a/eb/es_10219686.jpg,INTE,"INTEX®
+2
anos",INTE,0.0,59.79978925184405,47.83983140147523,400.0,0.7265439033508301,0.8099502325057983,0.7659832239151001,0.0,0.5765381455421448
es/cd/1e/es_10255187.jpg,INTE,"INTEX
INCLUI
CONECTORES
INTEX
2 ALÇAS DE
SUJEIÇÃO
NEVERA
5 PORTA
BEBIDAS
3 CÂMARAS DE AR
2 BANDEJAS",INTE,0.0,13.738141699361309,10.990513359489047,1800.0,0.6058533787727356,0.7657952904701233,0.6764992475509644,0.0,0.3814798891544342
es/3e/9c/es_10265996.jpg,INTE,"LITROS
143
cm",INTE,0.0,9.25925925925926,7.407407407407408,300.0,0.6984741687774658,0.7349058985710144,0.7162269949913025,0.0,0.46595802903175354
es/21/8b/es_10212260.jpg,INTE,"INTEX
AM
99
PESO
MAX
81 KG
373
LITROS
235
234
cm",INTE,0.0,27.190622028842988,21.75249762307439,1200.0,0.6579217910766602,0.783839225769043,0.7153819799423218,0.0,0.3544835150241852
es/66/16/es_10245720.jpg,Nenuco,Nenuco,Nenuco,100.00000000000004,100.0,100.0,0.0,1.0000709295272827,1.0000709295272827,1.0000709295272827,0.5,0.994886577129364
es/af/23/es_10410715.jpg,"15,8
10,5
21,3
1 metro","15,8
10,5
21,3
- 1 metro-","15,8
10,5
21,3
1 metro",30.739407647563215,80.37113967010934,80.5403867857812,20.0,0.9138780236244202,0.9467320442199707,0.930014967918396,0.7352941176470589,0.9468043446540833
es/e4/47/es_10037335.jpg,"```Cabo
Antiderrapante
0m+```","MANGA
ANTIDESLIZANTE
0m+","MANGO
ANTIDESLIZANTE
0m+",7.128373858810283,4.591909260396811,3.443931945297608,80.0,0.6807863712310791,0.6973751783370972,0.6889809370040894,0.07575757575757576,0.7159627079963684
es/97/a3/es_10246049.jpg,Leticia,Letícia,Leticia,0.0,32.06349206349206,27.48299319727891,100.0,0.8435764312744141,0.8435764312744141,0.8435764908790588,0.0,0.8465997576713562
es/86/ca/es_10395410.jpg,"TAMANHO
A3

TAMANHO
A4","TAMANHO
SIZE
A3

TAMANHO
SIZE
A4","TAMAÑO
A3

TAMAÑO
A4",19.304869754804482,65.56436058405559,64.22060875602756,50.0,0.8786218166351318,0.937557578086853,0.9071334600448608,0.7514880952380952,0.859424352645874
es/2c/fe/es_10229357.jpg,Cabelo,Pelo,Pelo,0.0,31.249999999999993,24.999999999999996,100.0,0.8533860445022583,0.8311127424240112,0.8421021103858948,0.0,0.8607311844825745
es/d3/66/es_10266242.jpg,Espanha,"Espanha
Espanha",España,49.99999999999999,75.18681556865215,76.54033840539796,100.0,0.9210689067840576,0.9227017760276794,0.9218845963478088,0.45454545454545453,0.9310975074768066
es/61/99/es_10257218.jpg,Espanha,España,España,0.0,32.21520365933348,27.613031708000126,100.0,0.9071956276893616,0.9071956276893616,0.9071956276893616,0.0,0.9405620098114014
es/88/ff/es_10211420.jpg,"Agenda
24-25

kalon","Agenda
24-25","Agenda
24-25

kalon",60.653065971263366,67.43033470401954,66.48804042520676,20.0,0.9235396385192871,0.8598880767822266,0.8905779719352722,0.6465517241379309,0.9431702494621277
es/73/b0/es_10036265.jpg,"Cis
Spiro
caneta esferográfica
Caneta esferográfica / Caneta esferográfica
24
unidades","Cis
Spiro
Caneta esferográfica
Esferográfica / Caneta esferográfica
24
unidades
unidades
Corp
17,5cm
Cuep
Mais longo
Pont
Ponta
Agulha
Core
Cores
LUNC
UNC","Cis
Spiro
caneta esferográfica
Bolígrafo / Ball pen

24
unidades",30.830129955021516,74.43627079531704,70.36558938541215,127.27272727272727,0.7441727519035339,0.8831875920295715,0.8077425956726074,0.7684426229508197,0.4708362817764282
es/1d/f3/es_10217760.jpg,"Autonomia
23h
7.5h
15.5h
JVC","Autonomia
23h
7.5h
15.5h
JVC","Autonomía
23h
7.5h
15.5h
JVC",100.00000000000004,100.0,100.0,0.0,0.9999354481697083,0.9999354481697083,0.9999354481697083,0.996,0.9863576292991638
es/f0/0f/es_10275581.jpg,Rebeca,Rebeca,Rebeca,100.00000000000004,100.0,100.0,0.0,1.0000358819961548,1.0000358819961548,1.0000358819961548,0.5,0.994709312915802
es/6c/08/es_10261446.jpg,"Autonomia
23h
7.5h
15.5h
JVC","Autonomia
23h
7.5h
15.5h","Autonomía
23h
7.5h
15.5h
JVC",77.88007830714052,88.44137183049733,86.64287821961858,20.0,0.9567383527755737,0.9044011831283569,0.9298338890075684,0.8099489795918368,0.9364322423934937
es/49/77/es_10247220.jpg,"MONTAGEM RÁPIDA
E FÁCIL
1
2
3
4","MONTAGEM RÁPIDA
E SIMPLES","MONTAJE RÁPIDO
Y SENCILLO
1
2
3
4",21.874242445215206,60.384674177695445,55.01523219472154,62.5,0.8974165320396423,0.8238303661346436,0.859050452709198,0.38742690058479534,0.9110838770866394
es/95/27/es_10214781.jpg,"A PARTIR DE
3
ANOS","A PARTIR
DE
3
ANOS
DE IDADE","A PARTIR DE
3
AÑOS
DE EDAD",61.47881529512643,89.01215193383617,89.74426249645585,40.0,0.9161691665649414,0.9634501338005066,0.9392149448394775,0.8576923076923078,0.9510841369628906
es/6f/80/es_10223960.jpg,"Outros
720P
Akiyo","Outros
720P
Akiyo","Otros
720P
Akiyo",100.00000000000004,100.0,100.0,0.0,0.9999706745147705,0.9999706745147705,0.9999706745147705,0.9814814814814815,0.9881600141525269
