img,reference,predicts,source,BLEU,CHRF,CHRF++,TER,BERT-P,BERT-R,BERT-F1,METEOR,COMET,cluster
logo/logo_0005.jpg,"Baseus倍思
drei Köpfe auf einen Streich
lösen Reinigungsprobleme
Staub und Flecken werden gründlich und rückstandsfrei entfernt.
leistungsstarker kleiner Bürstenkopf
beseitigt hartnäckige Flecken in Ritzen
feiner und  großer Bürstenkopf
entfernt Staub von der Oberfläche des Headsets
Kopf aus Memory-Schaumstoff
reinigt gründlich das Ladefach des Kopfhörers","Baseus

Ein Pinsel mit drei Köpfen  
Löst Reinigungsprobleme  

Staub und Schmutz gründlich entfernen, ohne Rückstände  

1  
Feinmaschiger großer Bürstenkopf  
Entfernt Staub von der Oberfläche des Kopfhörers  

2  
Kraftvoller kleiner Bürstenkopf  
Reinigt Spalten und hartnäckigen Schmutz  

3  
Gedächtnisschaumkopf  
Tiefe Reinigung des Kopfhörer-Ladefachs","Baseus倍思
一笔三头
解决清洁难题
灰尘污渍 彻底清理不残留
强力小刷头
清理缝隙顽固污渍
细密大刷头
清理耳机表面灰尘
记忆海绵头
深入清洁耳机充电仓",21.26880609317314,53.22115470269117,47.29423068520581,73.91304347826086,0.771867036819458,0.7740909457206726,0.772977352142334,0.3569812910942138,0.7677712440490723,0
logo/logo_0058.jpg,"Benks邦克仕
schütze deine Liebsten
Besser Schützen
Original-Bildschirm-Programm
visueller Bildschirmgenuss
hoher Abdeckungsgrad exklusiv
das erste Corning-Material Wärme-Biege-Verfahren, Bildschirm-Anpassung ohne Blockade
eine Erfahrung
ein Leben
ein Streben","Benks Bangkeishi | Schütze das, was du liebst

Originalbildschirm-Plan
Filmvisuelles Erlebnis
Hohe Abdeckungsratio exklusiv genießen

Erste Veröffentlichung von Corning-Materialien mit Heißbiegeverfahren, Bildschirm passend ohne Verdeckung

09:41

Eine Erfahrung
Ein Leben
Eine Verfolgung","Benks邦克仕
护你所爱
protect better
原屏计划
荧幕视觉般的享受
高占比覆盖独享
首发康宁材质热弯工艺，屏幕适配无遮挡
An experience
An life
An pursuit",8.071364532479954,47.94342732496059,38.68838492682431,89.28571428571429,0.7301830053329468,0.7488150596618652,0.7393816113471985,0.2052238805970149,0.5820094347000122,0
主体人工文字/主体人工文字_0006.jpg,"antibakterielle Pflege der Klasse A 99% ≥ Milben blockieren
die empfindliche Haut kann auch in der Nähe des nackten Schlafes sein
99% ≥ Milbenresistenzrate
antibakterielle Milbenpflege
feuchtigkeitsabsorbierende Faserpolsterung
verbesserte wasserdichte Windel-Isolierfolie aus TPU
Einfach im Wasser zu waschen und in der Maschine zu waschen","A-Klasse Antibakterielle Pflege 99% ≥ Milbenhemmung  
Zarte Haut kann auch direkt auf der Haut schlafen  

99% ≥ Milbenhemmungsrate  
• Antibakterielle und milbenhemmende Pflege  
• Faserabsorption und Pufferung von Feuchtigkeit  
• Upgrade wasserdichte TPU-Folie  
• Bequem waschbar und maschinell waschbar","A类抗菌呵护99%≥阻螨
娇嫩肌肤亦可贴身裸睡
99%≥阻螨率
·抗菌阻螨呵护
·纤维吸湿缓冲
·升级防水隔尿TPU覆膜
·方便水洗机洗",7.942082332477719,44.07541583506661,38.372975263454165,78.26086956521739,0.7568062543869019,0.7482555508613586,0.7525065541267395,0.2808302808302808,0.7069664597511292,0
主体人工文字/主体人工文字_0020.jpg,"verdickter 5-Schicht-Stahl
gleichmäßige Wärmeleitfähigkeit
magnetisch leitfähiger Edelstahl
hohe Korrosionsbeständigkeit
thermisch leitfähiges Reinaluminium
thermisch leitfähiges Reinaluminium
Edelstahl 304 in Lebensmittelqualität
gleichmäßige Wärmeleitfähigkeit
doppelschichtige Wärmeleitfähigkeit
gesund und sicher
energiespeicherndes Substrat
hohe Wärmespeicherung
gesund
0 Beschichtung
304 Edelstahl","Verstärkt 5-lagiges Stahl  
Wärme gleichmäßig leitend  

• Magnetisierbares Edelstahl  
Hohe Korrosionsbeständigkeit  

• Wärmeleitfähiger reiner Aluminium  
Gleichmäßige Wärmeleitung  
• Wärmeleitfähiger reiner Aluminium  
Doppelschicht verstärkte Wärmeleitung  
• Lebensmittelklasse 304 Edelstahl  
Gesund und beruhigt  

• Energiespeichernder Grundwerkstoff  
Speichert hohe Hitze  

Gesund  
0 Beschichtung  
304 Edelstahl","加厚5层钢
导热均匀
导磁不锈钢
高耐腐蚀性
导热型纯铝
导热型纯铝
食品级304不锈钢
均匀导热
双层加强导热
健康安心
储能型基材
储存高热量
健康
0涂层
304不锈钢",13.314854327668996,57.13107241133124,47.37516846004077,83.78378378378379,0.8011950254440308,0.8203818798065186,0.8106749057769775,0.4082961309523809,0.7018495202064514,0
主体人工文字/主体人工文字_0027.jpg,"doppelte Wabentextur Design
neues Upgrade der Antihaftbeschichtung
【Omelette Antihaft-Leistung erreicht die nationale Standard-Ebene Antihaft-Standard】.
doppelte Wabenstruktur
gewöhnliche Wabentextur
die Antihaftwirkung ist deutlicher, leichter zu kochen.
grobe Textur und dünne Struktur, leicht zu kleben an der Pfanne für Anfänger.","Doppel-Bienenwaben-Muster-Design  
Neue Upgradung der Antihaft-Eigenschaften  

【Die Antihaftleistung beim Braten von Eiern erreicht den nationalen Standard I für Antihaft-Eigenschaften】  

Doppel-Bienenwaben-Struktur  
Antihaft-Effekt ist ausgeprägter,  
das Kochen wird einfacher  

Gewöhnliche Bienenwaben-Muster  
Textur grob und Struktur dünn,  
Anfänger neigen dazu, anzubrennen","双蜂窝纹理设计
不粘新升级
【煎蛋不粘性能达到国标1级不粘标准】
双蜂窝结构
普通蜂窝纹理
不粘效果更显著，下厨更轻松
纹理粗结构稀，新手易粘锅",1.5863563527369682,44.51402584946463,36.348240017153735,94.73684210526316,0.7131592035293579,0.7253189086914062,0.7191876769065857,0.1522248243559718,0.6654084324836731,0
主体人工文字/主体人工文字_0062.jpg,"verbessertes ultra-dichtes Punkt-Matrix-Wabenmuster
Eier und Fisch braten
alle antihaftbeschichtete Pfanne
60% mehr Antihaftwirkung und 10% mehr Verschleißfestigkeit.
Superdichtes Punktmatrix-Wabenmuster
Verdünnendes Muster
höhere Dichte, lang anhaltende Antihaft-Pfanne und Antihaft-Boden.
dünne Struktur, leicht zu kleben für Neueinsteiger
die fünfte Generation des Wabenmusters
gewöhnliches Wabenmuster","Upgrade auf ultradichte Punktmuster-Hexagonstruktur  
Eier und Fisch braten, alles klebt nicht am Topf  

Antiklebeleistung um 60% erhöht, Haltbarkeit um 10% verbessert  

Überdichtes Punktmuster-Hexagon-Design  
Größere Dichte, dauerhaft kein Anbacken, kein Verkleben  

Fünfte Generation Hexagon-Struktur  

Dünnwandiges loser Muster  
Struktur locker, für Anfänger leicht zu verkleben  

Gewöhnliches Hexagon-Muster","升级超密点阵蜂窝纹
煎蛋煎鱼
样样不粘锅
抗粘性能提升60%，耐磨性提升10%
超密点阵蜂窝纹
稀疏式薄纹
密度更大 持久不粘锅不糊底
结构稀疏 新手容易粘锅
第五代蜂窝纹
普通蜂窝纹",8.270532924333672,40.625240323722224,36.664113496660455,84.0909090909091,0.7580636739730835,0.7624682188034058,0.7602595686912537,0.3379340717003055,0.6514449119567871,0
主体自然文字/主体自然文字_0006.jpg,"offizieller Flagship Store
der Fokus auf Präzision - seit 1997
凯丰
lebenslange Garantie
Präzision und Haltbarkeit
Upgrade
stromsparend und langlebig
Upgrade
präzise Anti-Shake
Upgrade
verdickt und sturzsicher
20 Yuan Ermäßigung mit Gutschein
ein bisschen teurer, viel besser","Offizieller Flagship-Store

Lebenslange Garantie
genau und langlebig

Upgrade Energieeffizienz und Langlebigkeit
Upgrade genaue Schwingungsdämpfung
Upgrade verstärkt stoßfest

Gutschein sofort 20 € reduzieren. Ein bisschen teurer, viel besser.","官方旗舰店
专注精准·源自1997
凯丰
终身质保
精准耐用
升级
省电耐用
升级
精准防抖
升级
加厚抗摔
20元
领券立减
贵一点 好很多",18.075295999150004,50.2729602212106,44.64702022366212,63.1578947368421,0.7501899003982544,0.7178947925567627,0.7336871027946472,0.4104810804777318,0.622471034526825,0
主体自然文字/主体自然文字_0018.jpg,"ELASTISCHER KLEBSTOFF
König der festen elastischen Klebstoff Diamantkleber
maltose gum, starke Viskosität, Zähigkeit
Klebende Swarovski Diamanten sind sehr robust
super langlebig, nicht verblassend, keine Vergilbung.
klebrige Diamanten „das Ende der Fahnenstange“.
die Spezifikation: 12g/30g
reine importierte Rohstoffe","ELASTISCHE KLEBSTOFF

Festkönig Elastische Diamantkleber

☑ Malzgelee, hochviskos, zäh und flexibel

☑ Hält Swarovski-Diamanten fest

☑ Extrem haltbar, verblasst nicht, gelblich wird nicht

☑ Diamant ""Endspieler""

Spezifikation: 12g/30g

Rein importierte Rohstoffe

PURE IMPORTIERTE ROHSTOFFE

OUBOLI NAGELSERIE

Professionelle Nagellack-Gelserie

Festkönig Elastischer Diamantkleber","ELASTIC ADHESIVE
牢固王弹力粘钻胶
麦芽糖胶质，黏稠性强，有韧性
粘施华洛世奇钻很牢固
超强耐持久，不发白，不泛黄
粘钻“终结者”
规格：12g/30g
纯进口原料",9.49897694340884,43.63329066058456,36.95409786340086,97.43589743589745,0.7241119146347046,0.7456380128860474,0.7347173690795898,0.2606541606541607,0.6679269075393677,0
倾斜文本/倾斜文本_0012.jpg,"dunkelgrau
Doppelsitz extra groß
Seitenbreite 80cm
Höhe 68cm
Sitztiefe 45cm
Sitzhöhe 30
Sitzlänge 95cm
Möbel & heimdekoration PLUS Membership Day
die Quelle Fabrik
kostenloser Ersatz bei Beschädigung
10% Rabatt auf einen Artikel
PLUS","Tiefe Grau  
Doppel-Sitzer, extra groß  

Seitenbreite 80cm  
Sitztiefe 45cm  
Gesamthöhe 68cm  
Sitzhöhe 30cm  
Sitzlänge 95cm  

Möbel- und Heimtextil PLUS-Mitgliedstag  
Quellfabrik Schäden kostenlos nachsenden Ein Stück neunzig Prozent Rabatt","深灰色
双人位 特大款
侧宽80cm
整高68cm
座深45cm
座高30
座长95cm
家具家装PLUS会员日
源头工厂
破损免费补发
发一件九折
PLUS",9.919654065763728,52.41029820146704,46.16977367697248,73.52941176470588,0.8250774145126343,0.8162599802017212,0.8206449747085571,0.3017145676575798,0.6937090754508972,0
倾斜文本/倾斜文本_0014.jpg,"klein und bequem, nimmt keinen Platz weg
feine Größe, nicht Kommissionierung der Szene kann leicht platziert werden Sofa und Bett gleichzeitig haben
nimmt nur ≈1m² ein.
Kann im Wohnzimmer oder auf dem Balkon platziert werden.
gesamte Tiefe: 100cm","Kleine Größe, bequem und nimmt nicht viel Platz ein  
Kompakte Größe, passt in jede Umgebung, kann leicht platziert werden. Sofa und Bett in einem  

Beschäftigt nur  
≈1m² für Wohnzimmer | für Balkon  

Gesamtbreite: 104cm  
Gesamt Tiefe: 100cm","小身姿舒适 不占空间
小巧身姿，不挑场景可轻松放置 沙发和床一键拥有
占地仅≈1m²
放客厅|放阳台
总深：100cm",14.187468588792,46.875304940692,45.11370883869286,60.526315789473685,0.7819811105728149,0.7928425073623657,0.7873743176460266,0.5043346635475436,0.7085010409355164,0
